matrix_type,n,sparsity,symmetry,condition_number,diagonal_dominance,size,eig_spread,fro_norm,best_method,jacobi_success,jacobi_iterations,jacobi_time,jacobi_residual,gauss_seidel_success,gauss_seidel_iterations,gauss_seidel_time,gauss_seidel_residual,gradiente_conjugado_success,gradiente_conjugado_iterations,gradiente_conjugado_time,gradiente_conjugado_residual
generate_indefinite,42,0.0,0.9999999999999999,2.000000000000002,-281.7763675748439,42,99.0000000000003,380.5842219535645,jacobi,False,500,0.013163089752197266,,False,500,9.57762885093689,,False,500,0.0,inf
generate_indefinite,24,0.0,0.9999999999999999,2.000000000000002,-197.29604061684458,24,99.00000000000011,290.4685869418585,jacobi,False,500,0.012346029281616211,,False,500,5.347572088241577,,False,500,0.0,inf
generate_indefinite,37,0.0,0.9999999999999999,2.0000000000000027,-258.4566647735651,37,99.00000000000006,357.816766285894,jacobi,False,500,0.012981176376342773,,False,500,8.462549448013306,,False,500,0.0,inf
generate_indefinite,10,0.0,0.9999999999999999,2.0000000000000004,-105.72666543035363,10,99.0,194.30324238159278,jacobi,False,500,0.01317286491394043,,False,500,2.037787675857544,,False,500,0.0,inf
generate_indefinite,41,0.0,0.9999999999999999,2.0000000000000027,-281.2169265641139,41,99.00000000000026,376.1404640346616,jacobi,False,500,0.012670278549194336,,False,500,9.329915761947632,,False,500,0.0,inf
generate_indefinite,48,0.0,0.9999999999999999,2.0000000000000018,-305.3596826102825,48,99.0,406.23274545297414,jacobi,False,500,0.012819051742553711,,False,500,10.991156101226807,,False,500,0.0,inf
generate_indefinite,30,0.0,0.9999999999999999,2.000000000000003,-236.43664847247538,30,99.00000000000024,323.28061671380357,jacobi,False,500,0.014171361923217773,,False,500,6.707736015319824,,False,500,0.0,inf
generate_indefinite,24,0.0,0.9999999999999999,1.9999999999999993,-209.5439691730098,24,99.00000000000014,290.4685869418584,jacobi,False,500,0.013089418411254883,,False,500,5.330692768096924,,False,500,0.0,inf
generate_indefinite,38,0.0,0.9999999999999999,2.000000000000003,-264.6001113786145,38,98.99999999999997,362.4837927411376,jacobi,False,500,0.012670040130615234,,False,500,8.680408000946045,,False,500,0.0,inf
generate_indefinite,35,0.0,0.9999999999999999,2.0000000000000013,-253.59319946406333,35,98.99999999999999,348.2961125038494,jacobi,False,500,0.016901493072509766,,False,500,7.917517900466919,,False,500,0.0,inf
